Progress,Duration__in_seconds_,UserLanguage,Age,Gender,Countryborn,Stateborn,Countrycurrent,Statecurrent,Yearscurrent,Ethnicity,Race,OtherText,SexOrient,Childbiodad,Childbiomom,Childstepdad,Childstepmom,Childadoptdad,Childadoptmom,Childaunt,Childuncle,Childgrandfather,Childgrandmother,Childfosterdad,Childfostermom,Currentbiodad,Currentbiomom,Currentstepdad,Currentstepmom,Currentadoptdad,Currentadoptmom,Currentaunt,Currentuncle,Currentgrandfather,Currentgrandmother,Currentfosterdad,Currentfostermom,Primarychild,Primarynow,Samesex,Parentdecease,Parentdeceasetext,Siblings,Primmomnow,Primdadnow,Hoursmom,Hoursdad,SubSES,FatherEd,FatherEdText,MotherEd,MotherEdText,Religionnow,ReligChristother,ReligOther,OtherMaternal,OtherMaternalText,DyadF1,DyadF2,DyadF3,DyadF4,DyadF5,DyadF6,DyadF7,DyadF8,DyadF9,DyadF10,DyadF11,DyadF12,DyadF13,DyadF14,DyadF15,DyadF16,DyadF17,DyadF18,DyadF19,DyadF20,DyadF21,DyadF22,DyadF23,DyadF24,DyadF25,SDQ1,SDQ2,SDQ3,SDQ4,SDQ5,SDQ6,SDQ7,SDQ8,SDQ9,SDQ10,SDQ11,SDQ12,SDQ13,SDQ14,SDQ15,SDQ16,SDQ17,SDQ18,SDQ19,SDQ20,SDQ21,SDQ22,SDQ23,SDQ23b,SDQ24,SDQ25
100,4423,EN, ,1,187,1,187,25,18,White,1, ,Male,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,2,Still my momma,Still my dad,2,2,10,2, ,3, ,11, , , , ,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,4,5,4,5,5,5,5,3,3,1,3,1,1,3,1,3,2,3,1,1,3,2,1,3,1,1,3,3,1,1,1,1,1
100,3217,EN,18,1,187,44,187,44,18,Filipino,4, ,Straight,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,1,2,2, ,1, , ,1,1,7,1, ,1, ,2, , , , ,2,3,3,1,2,1,2,2,2,2,2,2,1,1,1,1,1,3,4,4,4,3,4,4,4,3,1,1,3,1,2,2,2,3,1,3,2,1,3,1,1,3,1,1,3,3,1,1,1,1,3
100,1346,EN,18,1,187,25,187,25,18 years,Black,2, ,Heterosexual, ,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,3,2,2, ,0,No one,No one,2,1,7,4, ,6, ,1,Methodist, , , ,1,2,2,1,2,1,2,2,1,1,1,2,1,1,1,2,2,1,3,2,2,3,2,3,3,1,2,1,3,1,2,1,1,1,2,2,3,1,2,1,1,1,1,2,1,1,2,3,2,2,2
100,10319,EN,18,1,187,44,187,44,18,Caucasian,1, , ,1,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2,2,2, ,1, , ,1,1,6,5, ,5, ,11, , , , ,3,3,4,4,3,2,1,1,2,3,3,3,1,1,1,1,1,3,3,2,2,2,2,2,4,2,2,1,3,3,2,2,2,2,1,3,1,1,3,2,1,2,1,1,3,3,1,2,1,1,2
100,2848,EN,18,1,187,1,187,25,1, ,1, ,Heterosexual,1,1, , , , , , , , , , , , , , , , , , , , , , ,2,2,2,2, ,0, , ,2,1,8,6,Trade School,5, ,1, , , , ,1,1,2,1,2,1,1,1,1,1,3,1,1,1,1,1,1,2,3,2,3,3,4,4,4,3,1,1,3,1,1,3,1,3,1,3,1,1,3,3,1,3,1,1,3,2,1,2,1,1,2
100,1926,EN,18,1,187,25,187,25,18,Black African American,2, ,heterosexual,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,3,Biological Father,Biological Father,1,1,7,4, ,5, ,11, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,5,5,5,5,5,5,3,2,1,1,1,2,3,3,3,1,3,1,2,3,3,3,3,1,1,2,2,1,2,2,2,3
100,22699,EN,18,1,187,44,187,25,3, ,2, ,Straight,1,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2,2,2, ,3, , ,1,1,5,5, ,4, ,11, , , , ,3,4,4,3,4,4,3,3,4,2,3,1,1,1,1,1,1,4,2,3,3,3,3,3,3,3,2,1,1,1,1,1,1,2,1,3,1,1,3,3,2,3,3,1,2,2,3,1,1,2,3
100,11612,EN,18,1,187,45,187,17,20,Hispanic/American,3, ,Male, ,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2,2,2, ,1, , ,1,1,7,4, ,4, ,1,Nondenominational, , , ,1,2,2,2,2,1,3,3,2,1,1,2,1,1,1,1,1,4,3,3,3,4,4,2,4,3,2,1,2,1,2,3,3,3,2,3,1,2,3,2,2,3,1,1,3,3,1,1,1,1,2
100,3281,EN,18,1,187,25,187,11,8,African American,2, ,Straight, ,1, , , , , , , ,1, , , ,1, , , , , , , , , , ,10,2,2,2, ,2,N/A,N/A,2,2,8,5, ,3, ,11, , ,1,N/A,2,2,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,4,5,5,4,5,5,4,5,3,2,1,1,1,2,2,1,3,3,3,2,1,3,3,3,3,1,1,3,3,1,3,2,1,2
100,3693,EN,18,1,187,44,187,25,1,Caucasian,1, ,Male,1,1, , , , , , , , , , , , , , , , , , , , , , ,2,2,2,2, ,1, , ,1,1,7,2, ,3, ,2, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,5,5,5,5,5,5,3,2,2,3,2,1,3,3,2,2,3,3,2,3,3,2,3,1,1,2,2,2,1,1,2,2
100,775,EN,21,1,187,45,187,17,20,HIspanic,1, ,Male, ,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2,2,2, ,1, , ,1,1,7,4, ,4, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,1,2,1,2,3,3,3,2,3,1,2,3,3,2,3,1,1,3,2,1,1,1,1,2
100,4318,EN,18,1,187,25,187,25,18,American,2, ,heterosexual,1,1, , , , , , , , , , ,1,1, , , , , , , ,1, , ,2,2,2,2, ,1, , ,1,1,3,3, ,2, ,11, , , , ,3,3,4,3,3,1,1,1,2,4,4,1,1,1,2,1,1,3,5,5,5,5,5,5,5,3,1,1,3,2,2,2,1,3,1,3,2,2,2,1,3,3,1,1,2,3,1,2,1,2,3
100,1756,EN,18,1,187, ,187, ,18,Irish,1, ,Straight,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,1,1,2,2, ,1, , ,2,2,8,1, ,1, ,11, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,4,4,4,4,4,3,2,1,2,1,1,2,1,3,2,3,1,1,3,1,1,3,1,1,3,3,1,2,1,1,2
100,4093,EN,18,1,187,1,187,25,1,caucasian,1, ,straight,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,1, , ,3,3,7,2, ,2, ,1, , , , ,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,3,4,4,4,5,4,5,2,1,1,2,1,2,2,2,3,1,3,1,2,3,1,1,2,1,1,3,3,1,1,1,1,2
100,1295,EN,19,1,187,25,187,25,19,white,1, ,women,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,1,2,2, ,0,jacqueline hogan,Steve Sims,1,1,7,1, ,3, ,13, ,methodist, , ,3,3,3,4,4,1,2,1,1,1,3,2,1,1,1,1,1,3,4,4,5,5,3,3,3,3,1,1,3,1,2,2,3,3,1,3,1,1,3,2,3,3,1,1,3,3,1,3,1,2,3
100,3880,EN,19,1,187,25,187,25,19,white,1, ,heterosexual,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,2, , ,1,1,7,1, ,3, ,1, , , , ,1,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,1,3,5,5,5,5,5,5,5,3,1,2,1,1,1,2,2,2,2,3,1,1,3,2,2,3,1,1,3,3,1,1,1,2,3
100,6135,EN,18,1,187,5,187,25,6,German,1, ,Bisexual,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,1, , ,1,1,4,3, ,3, ,8, , , , ,2,2,3,1,4,2,1,1,1,1,2,2,2,1,1,1,1,4,4,4,4,4,3,3,4,3,3,1,3,1,1,3,3,2,3,3,1,2,2,3,3,3,1,1,3,2,1,2,1,2,2
100,2591,EN,20,1,187,1,187,1,20,white,1, ,straight,1,1, , , , , , , , , , , ,1, , ,1, , , , , , , ,2,2,2,2, ,2,mother,step father,2,2,6,3, ,2, ,11, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,3,1,1,3,2,2,2,3,2,1,3,1,1,3,1,1,2,1,1,3,3,1,1,1,1,3
100,1558,EN,18,1,187,44,187,25,18, ,1, ,Straight,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,1, , ,1,1,5,5, ,2, ,2, , , , ,1,2,3,3,3,1,4,1,3,2,2,2,2,1,2,2,1,1,3,3,3,3,4,4,4,3,1,1,2,2,2,2,2,3,2,2,1,1,3,2,2,3,1,1,3,3,1,2,2,1,2
100,2720,EN,18,1,187,1,187,1,18,American,1, ,Heterosexual,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,10,1,2,2, ,2, , ,1,1,6,3, ,2, ,8, , , , ,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,3,3,1,2,1,2,2,3,3,1,3,1,2,2,1,1,3,1,1,3,3,1,1,1,1,2
100,2184,EN,19,1,187,25,187,25,19,African American,2, ,Heterosexual,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,2, , ,2,2,5,5, ,5, ,1, , , , ,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,3,5,4,1,4,3,2,2,2,1,2,3,2,3,2,1,1,1,2,2,2,3,1,1,2,3,1,2,1,1,2
100,2337,EN,18,1,187,25,189,25,18,African American,2, ,straight, ,1, , , , , , , ,1, , , ,1, , , , , , , , , , ,2,2,2,2, ,3, , ,1,1,8,5, ,3, ,11, , , , ,1,2,3,1,3,2,1,1,3,1,1,1,1,1,1,3,1,4,4,5,4,4,5,3,5,3,2,1,2,2,1,2,2,3,2,3,1,1,3,3,1,2,1,1,3,2,1,2,1,1,1
100,964,EN,18,1,187,25,187,25,18,white,1, ,Straight,1,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2,2,2, ,1 brother, ,my older brother,1,1,4,2, ,3, ,1, , , , ,3,4,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,3,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,3,2,2,3,3,2,2,2
100,1652,EN,19,1,187,25,187,25,19,American,1, ,straight,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,1, , ,1,1,6,3, ,3, ,1,methodist, , , ,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,5,5,3,5,3,2,1,2,1,1,2,1,3,1,3,1,1,2,2,1,3,1,1,3,3,1,1,1,1,2
100,760,EN,20,1,187,25,187,25,20,white,1, ,heterosexual,1,1,1,1, , , , , , , , , , , , , , , , , , , , ,1,1,2,2, ,4,nobody,nobody,2,2,3,3, ,4, ,11, , , , ,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
100,1650,EN,18,1,187,25,187,25,18,white,1, ,heterosexual,1,1, , , , , , , , , , , ,1,1, , , , , , , , , ,2,2,2,2, ,2, , ,1,1,6,3, ,2, ,11, , , , ,3,3,3,4,4,4,4,2,3,4,4,4,2,1,2,2,2,3,4,4,4,4,3,4,4,3,2,2,3,2,1,2,3,3,2,3,1,1,3,2,1,3,1,1,3,3,1,2,1,1,3
100,1345,EN,19,1,187,34,187,25,19,white,1, ,heterosexual,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,2, , ,1,1,8,2, ,2, ,1, , , , ,3,2,2,1,2,1,4,1,1,1,2,1,1,1,1,1,1,3,4,4,4,5,4,3,5,2,1,3,2,3,1,2,2,3,1,3,2,1,3,2,1,2,2,1,3,2,1,2,1,1,3
100,1571,EN,18,1,187,25,187,25,18, ,2, ,Heterosexual, ,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2,2,2, ,2, , ,3,1,6,5, ,3, ,11, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,2,2,2,2,3,2,1,3,2,1,3,1,1,3,3,1,1,1,2,3
100,3110,EN,18,1,187,25,187,19,10, ,1, ,heterosexual,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,3, , ,1,1,3,3, ,3, ,11, , , , ,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,4,3,4,3,5,3,2,4,2,1,1,2,1,2,2,1,2,1,2,1,2,1,2,2,2,1,1,2,1,1,2,1,1,1
100,8927,EN,19,1,187,34,187,25,19,white,1, ,straight/heterosexual,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,2, , ,1,1,8,2, ,2, ,11, , , , ,1,1,2,1,2,1,4,1,1,1,2,1,1,1,1,1,1,4,4,5,5,5,4,5,5,2,2,3,2,3,1,2,2,3,1,3,3,1,3,2,3,3,2,1,3,2,1,1,1,1,3
100,3415,EN,18,1,187,14,187,42,18,"White, Mixed European, English, Catholic",1, ,Heterosexual,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,1,2,2, ,1,n/a,n/a,1,1,6,5, ,2, ,2, , , , ,2,2,2,1,1,1,3,3,2,3,2,1,1,1,1,1,2,4,4,4,4,4,4,4,4,3,1,2,2,1,2,2,1,2,1,3,1,1,2,1,2,3,1,1,2,3,1,2,1,1,3
100,15558,EN,18,1,187,25,187,25,18,white,1, ,heterosexual,1,1, , , , , , , , , , , ,1,1, , , , , , , , , ,2,2,2,2, ,2, , ,1,1,7,3, ,2, ,11, , , , ,3,3,3,3,3,3,3,2,2,2,2,3,2,2,2,2,2,4,5,5,5,5,5,5,5,3,1,1,3,1,1,3,2,3,2,3,1,1,3,2,2,3,1,1,3,2,1,2,1,1,2
100,4416,EN,19,1,187,49,187,25,19,Black,2, ,Straight, ,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2,2,2, ,3,Mother,Father,2,1,5,5, ,4, ,1,Non denomination, , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,3,3,1,3,2,3,1,2,3,1,1,3,1,2,3,1
100,3396,EN,19,1,187,45,187,45,19,hispanic,1, ,heterosexual,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,2, , ,1,1,7,4, ,3, ,12, , , , ,2,2,2,2,2,2,4,2,2,1,2,1,1,1,1,1,1,4,4,4,4,4,3,4,3,3,1,1,2,1,2,2,2,3,2,3,1,1,3,2,2,3,1,1,3,3,1,3,2,2,2
100,1037,EN,18,1,187,4,187,25,0,American,1, ,Heterosexual,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,2, , ,2,1,7,5, ,3, ,1, , , , ,2,2,3,2,2,1,1,2,1,1,1,1,1,1,1,1,2,4,5,4,4,4,5,4,4,3,1,1,1,1,2,3,2,2,1,3,1,1,3,1,3,2,1,1,3,3,1,3,3,1,3
100,1631,EN,18,1,187,44,187,44,18,southern,1, ,heterosexual,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,2, , ,1,1,8,2, ,3, ,1,methodist, , , ,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,3,2,3,3,2,3,1,1,2,1,3,3,1,2,1,2,1,1,2,1,1,3,1,1,3,3,1,3,2,1,3
100,10337,EN,18,1,187,25,187,25,18,White,1, ,male,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,1,1,2,2, ,3, , ,1,1,7,2, ,3, ,1, , ,1, ,2,1,1,1,2,1,2,2,1,1,1,2,1,1,1,1,1,5,5,5,5,5,5,5,5,3,1,1,3,1,1,3,2,3,1,3,1,1,3,1,2,3,1,1,3,2,1,2,1,1,3
100,3175,EN,18,1,187,44,187,25,18,American,1, ,straight,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,2, , ,1,1,7,3, ,3, ,1, , , , ,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,4,3,4,5,4,4,4,4,3,1,2,3,1,2,3,2,3,1,3,1,2,3,1,3,3,1,1,2,3,1,1,3,1,3
100,1946,EN,20,1,187,44,187,25,20, ,1, ,Heterosexual,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,1, , ,1,1,7,5, ,2, ,1,Episcopal, , , ,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,5,5,5,5,5,5,5,3,2,1,3,1,2,2,2,3,2,3,1,1,3,2,3,3,1,1,3,3,1,2,1,1,3
100,1841,EN,18,1,187,25,187,25,18,white,1, ,male,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,1,2,2, ,3, , ,1,2,6,2, ,3, ,1, , , , ,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,3,1,1,3,1,3,3,2,3,1,3,1,1,3,1,2,3,1,1,2,2,1,2,1,2,3
100,2037,EN,18,1,187,26,187,44,5,White,1, ,Straight,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,1,1,2,2, ,1, , ,2,2,7,3, ,3, ,2, , , , ,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,4,5,3,3,3,3,1,1,2,1,2,3, ,3,2,3,1,1,3,2,1,3,1,1,3,2,1,2,1,1,3
100,175034,EN,19,1,187,26,187,25,5,White,1, ,Straight,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,1,2,2, ,3, , ,2,2,6,2, ,4, ,8, , , , ,5,5,5,5,5,5,5,5,4,3,5,5,5,3,5,5,5,1,2,1,1,1,1,1,1,2,3,2,3,2,2,1,3,3,3,2,1,2,1,3,2,3,1,1,2,1,1,2,3,1,2
100,16770,EN,18,1,187,25,187,25,18,African American,2, ,N/A, ,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,1,Biological Mother,Biological Father,2,1,6,3, ,3, ,1, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,2
100,2118,EN,18,1,187,45,187,25,18,Mexican,3, ,Heterosexual,1,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2,2,2, ,2, ,My uncle,3,1,5,6,10,4, ,7, , , , ,4,4,4,1,1,4,4,3,2,4,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,3,2,3,2,1,2,2,2,3,3,3,2,2,3,1,3,3,1,2,3,3,1,3,1,1,3
100,88349,EN,18,1,187,44,187,25,18,southern,1, ,heterosexual,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,2, , ,1,1,8,2, ,3, ,1,methodist, , , ,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,2,3,3,3,3,1,1,2,1,3,2,1,2,1,2,1,1,2,1,1,3,1,1,3,3,1,2,2,1,3
100,2462,EN,19,1,187,25,187,25,19,african american,2, ,both,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,1,2,2, ,1,grandmother,grandfather,3,3,5,5, ,5, ,1, , , , ,1,2,2,2,2,1,2,1,1,1,2,1,1,1,1,1,1,3,4,3,3,5,3,3,3,2,1,1,1,2,3,1,2,1,1,2,2,2,3,2,2,3,1,1,2,2,1,2,2,1,2
100,1967,EN,18,1,187,25,187,25,18,white,1, ,heterosexual,1,1,1, , , ,1, ,1,1, , ,1, , ,1, , , , , , , , ,2,4,2,2, ,2, , ,1,1,6,4, ,4, ,11, , , , ,3,2,1,2,2,3,3,3,3,3,2,1,1,1,1,1,1,3,4,4,4,4,3,1,3,3,1,1,3,1,2,2,2,3,2,3,1,2,3,1,1,3,1,1,3,3,2,2,1,1,3
100,4477,EN,18,1,187,25,187,25,18,Caucasian,1, ,Heterosexual,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,1,N/A,N/A,2,1,6,3, ,4, ,1,Southern Baptist, , , ,2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,4,3,3,5,2,3,3,1,1,2,1,3,2,3,3,1,3,1,2,3,1,3,3,1,1,3,2,1,3,1,1,2
100,1715,EN,18,1,187,25,187,25,6,white,1, ,girl,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,3, , ,1,1,8,3, ,3, ,11, , , , ,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,5,5,5,5,5,5,5,5,3,3,1,1,2,1,3,2,3,1,3,1,1,3,3,1,3,1,1,2,2,1,1,1,1,2
100,3261,EN,18,1,187,25,187,25,18,white,1, ,females,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,3, , ,1,1,8,5, ,4, ,11, , , , ,2,2,2,1,2,2,1,2,2,1,1,2,1,1,1,1,1,3,4,4,5,5,5,5,4,3,2,2,2,1,2,3,2,3,1,3,1,1,3,2,2,3,1,1,3,2,1,2,1,1,2
100,1645,EN,18,1,187,25,187,25,18,Caucasion,1, ,Heterosexual,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,2,biological mother,biological father,1,1,8,2, ,3, ,1, , , , ,1,1,1,1,3,1,1,1,2,1,3,1,1,1,1,1,1,3,5,5,5,5,5,5,5,3,2,1,1,1,1,2,2,3,1,3,1,1,3,1,2,3,1,1,3,2,1,1,1,1,3
100,1247,EN,21,1,126, , , ,6,Black,2, ,Females,1, , , , , ,1, , , , , , , , , , , , , , , , ,1,2,2,2,2, ,2,Foster mother,No one,3,1,5,5, ,5, ,1, , , , ,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
100,3110,EN,18,1,187,1,187,1,18,American,1, ,Females,1,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2,2,2, ,1, , ,2,2,6,3, ,2, ,13, ,Agnostic, , ,1,2,2,1,2,1,3,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,3,1,1,1,1,2,2,1,3,1,3,1,1,3,2,1,3,1,1,3,3,1,1,2,1,1
100,1094,EN,21,1,187,44,187,44,21yeara,White,1, ,Straight,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,3,Dad,Mom,1,1,10,2, ,3, ,11, , , , ,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,3,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
100,1530,EN, ,1,187,44,187,44,20,white,1, ,Female, ,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2,2,2, ,0, , ,1,1,6,4, ,4, ,13, ,presbiterian, , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,3,1,2,3,2,2,2,3,1,2,2,2,2,3,1,3,3,2,1,1,2,1,2
100,5935,EN,19,1,187,25,187,25,15,White,1, ,Female,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,1,2,2, ,2,Biological Father,Biological Father,1,1,4,2, ,3, ,1,Baptist, , , ,1,2,2,3,3,1,3,1,2,1,1,3,1,1,1,1,1,3,4,5,5,5,5,5,5,3,2,1,2,1,2,2,2,3,2,3,2,1,3,3,2,3,1,1,3,3,1,1,2,1,2
100,1541,EN,20,1,187,44,187,25,20,American,1, ,girls,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,3, , ,2,2,6,5, ,2, ,2, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,5,5,5,5,5,5,3,2,1,3,2,1,2,2,3,1,3,1,1,3,2,1,3,1,1,3,3,1,1,1,1,3
100,1690,EN,18,1,187,44,187,25,18,White,1, ,Straight (Heterosexual),1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,1 sister,Biological Mother,Biological Father,1,1,7,3, ,5, ,11, , , , ,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,5,5,4,5,5,5,4,3,1,1,2,1,1,3,1,2,1,3,1,1,3,1,1,3,1,1,3,3,1,2,1,1,3
100,3552,EN,18,1,187,44,187,25,18, ,2, ,female,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,0, , ,3,3,6,5, ,4, ,11, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,2,1,1,2,2,2,2,2,3,1,3,1,2,2,2,2,3,1,1,3,3,1,2,1,1,2
100,1921,EN,19,1,187,25,187,25,19,Indian American,4, ,heterosexual,1,1, , , , ,1,1,1,1, , ,1,1, , , , ,1,1,1,1, , ,2,2,2,2, ,3, , ,2,2,7,4, ,4, ,5, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,3,3,2,3,2,2,3,2,3,2,3,2,1,3,2,1,3,1,1,3,3,3,3,1,2,3
100,2867,EN,19,1,187,11,187,11,19,White,1, ,Straight,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,1, , ,1,1,7,3, ,2, ,1,Methodist, , , ,2,1,2,3,3,2,4,2,3,1,3,2,1,1,1,1,1,4,3,3,5,5,4,2,5,3,1,1,3,2,2,2,1,3,2,3,1,1,3,2,3,3,1,1,2,3,1,2,1,1,2
100,1760,EN,23,1,187,25,187,25,23,Native american,6, ,Heterosexual, ,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2,2,1,Father,0,Aunt,Uncle,2,1,5,5, ,3, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,1,1,2,2,1,2,2,1,3,1,1,2,3,2,3,1,1,1,2,1,2,1,1,2
100,3201,EN,18,1,187,25,187,25,18,white,1, ,sraight,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,2, , ,2,2,6,2, ,5, ,1,Church of Christ, , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,3,2,1,3,1,2,3,3,3,2,3,2,2,3,2, ,2, ,1,3,3,1,3,2,2,2
100,715,EN,18,1,187,25,187,25,18,African American,2, ,FEMALES!!!!!!!!, ,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2,2,2, ,5,Biological Mother,Uncle,1,1,9,5, ,4, ,1, , ,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
