Progress,Duration__in_seconds_,UserLanguage,Age,Gender,Countryborn,Stateborn,Countrycurrent,Statecurrent,Yearscurrent,Childbiodad,Childbiomom,Childstepdad,Childstepmom,Childadoptdad,Childadoptmom,Childaunt,Childuncle,Childgrandfather,Childgrandmother,Childfosterdad,Childfostermom,Currentbiodad,Currentbiomom,Currentstepdad,Currentstepmom,Currentadoptdad,Currentadoptmom,Currentaunt,Currentuncle,Currentgrandfather,Currentgrandmother,Currentfosterdad,Currentfostermom,Primarychild,Primarynow,Samesex,Parentdecease,Parentdeceasetext,Siblings,Primmomnow,Primdadnow,Hoursmom,Hoursdad,SubSES,FatherEd,FatherEdText,MotherEd,MotherEdText,Religionnow,ReligChristother,ReligOther,OtherMaternal,OtherMaternalText,DyadF1,DyadF2,DyadF3,DyadF4,DyadF5,DyadF6,DyadF7,DyadF8,DyadF9,DyadF10,DyadF11,DyadF12,DyadF13,DyadF14,DyadF15,DyadF16,DyadF17,DyadF18,DyadF19,DyadF20,DyadF21,DyadF22,DyadF23,DyadF24,DyadF25,FACES1,FACES2,FACES3,FACES4,FACES5,FACES6,FACES7,FACES8,FACES9,FACES10,FACES11,FACES12,FACES13,FACES14,FACES15,FACES16,FACES17,FACES18,FACES19,FACES20,FACES21,FACES22,FACES23,FACES24,FACES25,FACES26,FACES27,FACES28,FACES29,FACES30,FACES31,FACES32,FACES33,FACES34,FACES35,FACES36,FACES37,FACES38,FACES39,FACES40,FACES41,FACES42,FACES43,FACES44,FACES45,FACES46,FACES47,FACES48,FACES49,FACES50,FACES51,FACES52,FACES53,FACES54,FACES55,FACES56,FACES57,FACES58,FACES59,FACES60,FACES61,FACES62
100,39691,EN,18,2,187,44,187,25,3, , , , ,1,1, , , , , , , , , , ,1,1, , , , , , ,6,6,2, , ,1,Mom,Dad,2,2,6,1, ,2, ,11, , , , ,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,3,2,2,3,1,4,5,1,1,4,3,4,5,1,1,1,1,4,2,2,1,3,3,3,2,3,4,4,2,3,3,3,1,3,3,4,4,2,1,1,1,4,4,4,3,3,4,4,4,3,4,4,2,2,4,4,4,4,3,3,5
100,3567,EN,18,1,187,11,187,25,18,1,1, , , , , , , , , , , , , , , , , , , , , , ,1, ,2, , ,6,n/a,n/a,2,1,6,1, ,3, ,1,Baptist, , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,5,5,5,5,5,5,5,5,2,1,3,5,5,3,1,2,3,1,5,4,3,1,1,1,5,5,2,1,4,2,5,3,1,3,2,1,5,3,1,1,3,2,4,3,5,1,3,1,4,4,5,5,5,5,3,4,2,4,5,5,5,5,5,5,5,4,5,5
100,1855,EN,19,2,187,25,187,25,19,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,1,biological mother,biological father,1,1,6,3, ,4, ,11, , , , ,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,3,5,5,5,5,5,1,5,5,3,1,1,2,1,4,5,1,1,3,2,5,5,2,1,1,1,2,5,2,2,5,2,5,2,1,1,4,1,4,4,2,1,2,1,5,3,5,2,2,1,5,5,4,4,5,4,5,5,2,4,5,4,3,5,5,4,5,3,3,5
100,1547,EN,19,1,187,25,187,25,19,1,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2,2, , ,5, ,Brother,3,1,4,3, ,3, ,11, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,4,2,1,1,3,4,5,4,2,1,2,3,5,5,2,2,1,2,4,4,1,2,3,2,5,3,2,2,4,3,4,3,3,1,4,3,4,4,4,2,4,2,5,4,4,4,5,5,5,4,2,4,5,5,5,5,5,5,5,5,5,5
100,54359,EN,18,2,187,45,187,25,0, ,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2,2, , ,1, ,No one,3,1,8, , ,4, ,13, ,Agnostic, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,2,2,3,2,4,2,2,2,3,2,4,3,3,2,3,2,4,4,2,2,3,4,4,3,2,2,3,2,4,3,3,2,4,3,4,3,3,2,4,3,3,3,4,4,3,4,3,4,3,3,3,3,3,4,3,3,3,3,2,3
100,1444,EN,18,2,187,25,187,25,18 years, ,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2,2, , ,2, , ,4,2,5,5, ,5, ,13, ,Christian, , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,3,5,3,2,4,3,3,4,3,3,4,3,5,5,4,3,5,5,2,5,4,5,4,4,4,3,3,3,2,4,4,4,4,4,5,4,4,5,2,4,5,2,5,4,4,4,5,2,4,4,4,1,1,1,1,1,1,1,1,1,1
100,56555,EN,18,2,187,25,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,1,One of my aunts,My brother,1,1,4,4, ,4, ,1, , , , ,4,1,5,1,1,4,5,1,4,5,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,5,4,4,2,1,5,3,1,5,1,1,1,5,4,1,1,1,4,1,1,1,2,1,5,5,1,5,1,1,1,1,4,4,1,1,3,1,3,5,1,1,5,4,1,1,3,1,2,4,1,1,1,2,1,1,2,2,1,4,1,4,1
100,2117,EN,18,2,36, ,187,25,18, , , , ,1,1, , , , , , , , , , ,1,1, , , , , , ,6,6,2, , ,2,Adoptive mother,Adoptive father,2,1,7,3, ,3, ,11, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,5,5,5,5,1,4,4,3,2,2,4,2,4,4,1,1,4,1,5,4,1,1,1,1,4,4,1,1,5,2,2,2,4,2,4,1,2,4,1,1,5,2,5,4,3,2,2,1,4,5,5,5,4,4,4,3,4,4,4,4,4,4,4,3,3,3,2,4
100,127294,EN,18,2,187,25,187,25,19 years, ,1,1, , , , , , , , , , ,1, , , , , , , , , , ,2,2,2, , ,1, , ,1,1,7,2, ,2, ,1, , , , ,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,1,1,1,1,5,4,1,2,1,3,5,5,2,1,1,1,5,5,4,3,4,2,4,4,2,2,2,1,4,2,3,2,2,1,4,5,4,2,1,1,5,5,5,5,5,5,5,5,5,5,5,4,3,5,5,4,3,4,5,5
100,2547,EN,18,2,187,25,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,1,biological mother,biological father,3,3,6,5, ,3, ,11, , , , ,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,4,4,5,3,5,5,5,5,5,5,1,1,2,1,5,5,1,1,5,1,5,5,3,1,3,1,4,5,1,1,5,5,5,1,1,1,1,1,5,5,1,1,5,1,5,5,3,2,2,1,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5
100,3477,EN,18,2,187,1,187,25,18, ,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2, , , ,0, , ,2,1,6,3, ,2, ,1, , , , ,1,2,2,1,2,1,3,1,2,1,1,2,2,1,2,1,1,4,5,5,5,5,4,1,3,3,2,3,1,3,4,3,4,4,2,3,4,4,2,4,2,2,2,3,3,4,2,2,2,3,2,2,2,4,4,3,2,2,2,3,3,4,3,4,2,4,4,2,2,2,3,2,4,4,2,4,4,3,3,3,3,2,2,1,2,1,3
100,1293,EN,19,1,187,25,187,25,19,1,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2,2, , ,5, ,Brother,2,1,5,3, ,3, ,11, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,4,4,3,2,2,3,5,4,1,2,4,2,5,5,1,2,2,2,5,5,2,3,4,2,5,3,2,2,4,1,5,3,2,1,4,3,4,4,2,1,4,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
100,7872,EN,18,2,187,25,187,25,18,1,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2,2, , ,3, , ,2,2,5,5, ,3, ,1, , , , ,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,5,3,3,2,4,4,3,4,1,2,3,1,5,4,2,1,2,2,4,4,2,2,2,2,4,3,2,2,3,1,4,3,2,1,4,2,3,4,5,1,3,4,4,3,4,4,4,4,4,4,3,4,3,3,4,4,3,4,3,4,3,4
100,1085,EN,18,2,187,25,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,0, , ,2,2,8,3, ,3, ,11, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,3,2,2,4,1,4,5,1,1,4,1,5,4,2,1,3,1,5,4,1,1,4,1,4,3,1,2,2,1,5,5,2,1,4,1,5,4,2,1,1,1,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5
100,2282,EN,19,1,187,25,187,25,19,1,1, , , , , , , , , , ,1, , ,1, , , , , , , , ,2,4,2, , ,4,biological,biological,3,4,5,5, ,5, ,1, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,4,4,3,4,3,3,4,4,2,4,2,3,4,4,3,3,3,1,4,4,3,4,4,3,3,2,3,3,4,2,3,3,3,3,4,4,3,4,3,4,3,3,3,4,4,4,4,4,4,3,3,4,3,3,4,4,4,4,4,4,4,4
100,840,EN,18,2,187,5,187,25,1,1,1, , , , , , , , , , , , , , , , , , , , , , ,2,2,2, , ,1, , ,3,3,8,3, ,2, ,13, ,n/a, , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,1,3,5,1,5,5,1,1,5,5,5,5,1,3,3,1,5,5,1,1,5,1,5,5,1,1,1,1,5,5,1,1,5,1,5,5,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
100,1352,EN,18,2,187,25,187,25,18,1,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2,2, , ,2, , ,2,1,9,4, ,3, ,1,Nondenominational, , , ,3,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,3,4,2,3,2,2,4,5,2,4,1,4,5,2,1,2,1,4,3,2,2,3,2,4,4,2,2,2,1,4,3,3,1,4,1,3,4,4,1,1,1,2,4,4,4,4,4,4,4,4,4,2,5,4,5,2,3,3,3,5,4
100,2141,EN,18,1,187,25,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,1,2, , ,1, , ,2,2,8,3, ,2, ,3, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,3,4,4,4,4,5,3,3,2,3,2,2,4,2,2,4,2,4,4,2,2,3,2,4,4,2,2,3,2,4,3,2,2,4,1,4,4,3,2,4,3,3,4,3,2,2,3,4,4,4,4,4,4,4,4,3,4,3,3,3,4,3,3,2,3,4,4
100,2207,EN,18,1,187,1,187,1,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,1,1,2, , ,1, , ,1,1,7,3, ,3, ,11, , , , ,3,3,3,3,3,3,2,3,2,2,3,2,2,1,1,1,1,4,4,4,4,5,4,4,4,4,4,2,2,5,1,4,4,1,3,5,1,5,4,2,2,2,1,5,4,2,2,5,2,4,2,2,2,3,1,4,4,2,1,4,2,5,3,3,2,3,1,4,4,5,4,4,5,4,4,2,4,4,4,5,5,4,3,4,3,3,5
100,1878,EN,18,2,187,25,187,25,18, ,1,1, , , , , , , , , , ,1, , , , , , , , , , ,2,2,2, , ,1-3, , ,1,1,5,4, ,5, ,1,nondenominational, , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,5,3,5,5,2,5,4,2,3,1,1,4,4,2,2,1,2,1,4,2,2,1,4,2,2,2,4,2,2,2,4,2,2,2,2,1,4,4,2,2,4,1,2,2,5,1,4,2,2,4,4,3,3,4,4,4,2,3,3,3,3,4,2,2,2,1,2,3
100,8633,EN,20,2,187,45,187,45,20,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,2,Biological Mother,Biological Father,1,1,8,5, ,5, ,2, , ,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,1,2,2,5,5,1,1,5,1,5,5,1,1,3,1,5,5,1,1,4,1,5,5,3,1,1,1,5,5,3,1,5,2,5,5,3,4,2,1,5,5,5,5,5,5,5,5,3,5,5,5,5,5,3,5,3,5,5,5
100,1325,EN,18,2,187,25,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,3,mother,father,1,1,7,3, ,3, ,11, , , , ,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,4,5,5,5,5,5,5,5,3,3,3,2,2,4,4,3,2,2,3,5,5,1,2,2,3,3,3,2,4,4,2,1,1,3,3,2,3,1,5,5,4,3,3,4,3,3,3,3,3,4,4,4,5,2,3,3,2,2,3,3,3,4,4,3,3,3,3,5,5
100,1465,EN,18,1,187,44,187,25,10,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,1, , ,1,1,7,3, ,2, ,13, ,non-religious, , ,1,1,2,2,2,1,3,1,1,1,1,1,1,1,1,1,1,3,3,5,3,5,5,3,3,5,3,2,2,3,1,4,4,1,1,5,1,5,5,2,2,1,1,4,4,2,2,3,1,4,3,2,1,1,1,4,4,2,1,3,1,5,2,4,2,4,1,5,5,4,5,4,4,5,5,2,3,5,5,4,5,5,5,5,5,5,5
100,1489,EN,18,2,36, ,187,25,18 years, , , , ,1,1, , , , , , , , , , ,1,1, , , , , , ,6,6,2, , ,2,Adoptive mother,Adoptive father,1,1,7,3, ,3, ,11, , , , ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,5,5,5,1,5,4,4,2,2,4,2,4,2,1,4,4,2,5,4,1,1,4,1,4,4,2,1,5,2,4, ,2,2,4,1,4,4,3,2,5,2,5,4,4,4,2,1,4,4,4,4,4,4,5,4,2,4,4,4,4,3,3,3,4,3,2,4
100,1655,EN,18,2,187,25,187,25,18,1,1, , , , , , , , , , ,1, , , , , , , , , , , ,2,1,2, , ,2, , ,1,1,5,4, ,5, ,1, , , , ,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,4,4,3,2,3,3,4,4,2,2,3,2,4,4,4,2,3,2,4,4,2,3,3,2,4,4,2,2,3,2,4,4,2,2,4,2,4,4, , ,3,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3
100,1941,EN,18,1,187,25,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2, , ,1, , ,3,2,5,5, ,4, ,11, , ,1, ,2,3,2,3,3,2,3,3,3, ,4,2,1,1,1,2,2,3,3,3,2,3,3,3,3,4,2,3,2,4,4,4,5,2,2,5,2,4,4,2,2,4,2,4,3,2,1,3,3,3,4,2,1,4,2,4,4,2,4,4, ,5,2,3,4,4,4,4,3,4,2,3,4,4,4,5,3,3,2,2,4,4,4,3,2,4,5
100,65397,EN,18,2,187,11,187,25,GA,1,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2,2, , ,1, , ,2,1,6,3, ,4, ,11, , , , ,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,3,5,5,5,5,4,4,5,4,4,2,2,3,2,4,2,2,2,4,1,5,4,2,2,2,2,5,5,1,1,5,1,4,2,1,2,2,1,4,4,2,1,4,1,4,4,3,2,1,1,5,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4
100,3458,EN,18,1,187,11,187,25,7,1,1, , , , , , ,1,1, , , ,1, , , , , , , , , , ,2,2,2,1,Father,5, , ,1,1,6,5, ,5, ,1, , , , ,2,1,1,1,4,1,2,2,3,1,4,1,1,1,1,1,1,5,5,5,5,5,4,4,4,2,2,5,1,3,5,1,4,4,4,5,5,2,1,4,5,1,5,4,1,4,1,1,1,4,1,4,1,4,5,3,1,4,1,1,5,1,1,5,2,1,5,2,1,5,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1
100,2913,EN,18,1,187,14,187,42,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,1,2,2, ,2,Grandma Alice,Jim Tomasello,1,1,5,5, ,2, ,2, , ,1,Alice,2,3,3,2,3,1,1,1,2,1,1,1,1,1,1,2,1,3,4,4,4,4,4,4,4,5,4,2,3,3,2,4,4,1,3,2,2,5,4,1,2,2,2,4,3,1,2,3,1,3,4,1,3,3,2,4,4,2,1,4,2,4,4,2,2,1,1,4,4,4,4,4,5,5,4,3,2,3,4,3,4,4,5,3,4,4,3
100,2539,EN,18,1,187,1,187,1,18,1,1, , , , , , , , , , , , , , , , , , , , , , ,1,1,2,2, ,1, , ,1,1,7,2, ,4, ,11, , , , ,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3, ,4,2,3,4,3,3,4,4,5,2,3,3,4,4,4,3,3,4,3,2,2,3,5,5,4,4,3,4,4,5,4,3,3,3,2,2,3,4,5,5,5,4,4,4,3,3,3,3,4,4,4,5,5,3,3, ,4,5,5,4,5,4,3
100,1492,EN,18,1,187,25,187,25,18, , , , ,1,1, , , , , , , , , , ,1,1, , , , , , ,6,6,2,2, ,None,My adoptive mother,Adoptive father,1,1,6,5, ,5, ,11, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,5,3,3,2,4,2,5,5,1,2,4,2,5,5,1,2,2,2,4,5,1,2,4,2,4,3,2,2,2,2,4,3,2,2,4,2,4,4,3,2,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,5,4,4,5
100,2271,EN,18,1,187,14,187,25,3 Months,1,1, , , , , , , , , , , , , , , , , , , , , , ,2,1,2,2, ,2, , ,2,2,9,2, ,2, ,13, ,Non-Religious, , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,1,1,3,1,5,5,4,1,2,3,5,5,1,1,1,1,5,5,1,3,5,1,5,3,1,1,4,1,5,1,1,1,1,1,5,5,3,1,2,1,4,4,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5
100,1630,EN,18,1,187,36,187,45,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,1,A friend's mom.,A friend.,1,1,2,5, ,5, ,1,Non-Denominational, , , ,2,3,2,4,2,2,4,1,2,1,3,3,1,1,1,1,1,2,3,3,3,3,3,3,3,4,2,3,1,1,2,5,1,4,2,1,2,5,2,2,1,2,2,4,4,5,2,2,4,4,4,2,2,4,2,4,2,4,2,3,4,4,4,4,2,4,4,4,2,4,4,1,2,2,4,4,4,2,1,4,4,4,2,1,1,4,4
100,1348,EN,20,1,187,25,187,25,20,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,1, , ,1,1,6,3, ,3, ,1,Presbyterian, , , ,2,2,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,2,3,2,3,3,3,4,3,2,4,4,4,3,3,3,3,3,3,4,2,2,3,3,4,4,4,4,4,4,4,4,3,3,4,4,3,3,3,3,3,4
100,2417,EN,18,1,187,25,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,2, , ,1,1,4,5, ,2, ,13, ,Agnostic, , ,3,3,2,1,1,2,3,1,2,1,1,1,1,1,1,1,1,4,4,4,5,5,4,4,5,4,3,3,4,2,3,4,3,3,3,4,2,3,3,4,4,2,2,4,4,2,3,2,2,4,2,3,2,3,3,3,4,2,2,3,2,4,4,2,3,2,4,3,3,3,4,3,4,4,4,2,3,4,2,3,4,4,2,3,3,3,4
100,1656,EN,20,1,187,19,187,25,2,1, , ,1, , , , , , , , ,1, , ,1, , , , , , , , ,4,4,2,2, ,2,my Step Mother, ,1,1,5,2, ,2, ,8, , ,1, ,3,3,3,1,5,3,5,1,2,1,4,1,1,1,1,1,1,1,5,5,5,4,4,4,4,3,2,4,2,2,4,5,1,4,4,4,3,4,1,3,4,2,4,3,4,2,1,2,2,4,1,4,2,4,2,4,3,1,1,4,2,3,1,4,1,3,3,1,2,4,3,1,1,4,2,1,2,3,1,3,3,1,1,3,1,1,5
100,616,EN,18,1,187,44,187,44,19,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,1, , ,2,2,5,3, ,3, ,3, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3
100,5928,EN,19,3,187,25,187,25,19,1,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2,2,2, ,one,biological mother,biological mother,1,1,5,4, ,4, ,13, ,Agnostic, , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,3,3,3,4,3,2,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,4,4,3,3,4,4,4,4,4,3,3,4,4,2,2,3,2,2,3,2,2,2,5
100,1363,EN,19,1,187,45,187,25,1,1,1, , , , , , , , , , , ,1,1, , , , , , , , , ,2,1,2,2, ,2, , ,1,1,7,2, ,3, ,1, , , , ,3,2,3,3,3,2,4,2,2,1,1,3,1,1,1,1,1,4,3,4,5,5,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
100,2481,EN,18,1,187,12,187,44,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,2,Father,Mother,1,1,5,2, ,2, ,11, , , , ,3,2,3,3,2,3,4,3,2,3,3,2,4,3,3,2,3,4,3,3,2,3,4,3,3,3,3,3,3,4,4,3,3,3,4,3,4,3,4,2,3,4,3,3,3,2,3,4,3,2,3,3, ,4,3,3,4,2,3,3,3,3,3,2,4,2,4,3,4,3,2,4,4,2,3,4,3,3,3,3,3,3,3,3,3,3,3
100,4810,EN,20,1,187,11,187,44,12,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,1, , ,1,1,7,5, ,3, ,11, , , , ,2,1,2,1,2,1,4,1,1,1,1,1,1,1,1,1,1,4,4,4,4,5,4,3,4,4,3,2,2,3,2,4,4,1,2,4,2,5,4,2,2,3,2,4,4,2,2,3,2,4,4,2,2,2,2,4,3,2,1,4,2,5,5,2,2,2,2,4,3,4,4,3,4,4,4,2,4,4,3,3,4,4,3,4,4,4,5
100,2270,EN,18,1,187,25,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,1,1,2,2, ,1, , ,2,2,5,3, ,3, ,1,Pentecostal, , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,4,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
100,5734,EN,18,1,187,25,187,25,18 yearswhite,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,1,2,2, ,3, , ,1,1,8,3, ,1, ,13, ,Methodist, , ,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,5,3,2,2,3,3,4,5,1,2,2,2,5,5,1,1,2,2,3,4,4,1,3,3,4,5,1,2,2,1,2,3,2,1,2,2,4,4,4,2,2,4,4,5,5,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,5
100,787,EN,18,1,187,25,187,42,12 years,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,1,2,2, ,1, , ,1,1,3,3, ,3, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,4,4,4,5,3,3,4,5,3,5,3,4,4,3,3,2,3,5,4,4,4,3,2,3,4,3,3,5,5,2,2,3,4,3,3,5,5,4,3,2,3,3,3,4,5,4,4,2,3,3,3,2,2,2,3,4,3,2,3,3,3
100,3925,EN,18,1,187,5,187,25,18,1,1, , , , ,1,1,1,1, , ,1,1, , , , , , , , , , ,2,2,2,2, ,2, , ,1,1,6,5, ,3, ,8, , , , ,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,4,4,1,3,4,4,2,2,2,2,4,4,2,2,3,2,4,3,3,3,2,2,3,4,2,2,4,2,3,3,2,3,2,2,4,3,2,2,4,2,4,3,3,2,4,2,4,3,4,4,3,4,4,4,3,4,4,3,4,4,3,4,4,3,4,4
100,43325,EN,18,1,187,42,187,25,18 years,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,2,Sister, ,2,2,5,5, ,4, ,1, , , , ,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,4,4,5,5,5,5,3,3,3,3,3,5,5,1,2,3,3,5,5,3,3,3,2,3,4,1,2,3,3,4,4,3,3,2,1,5,5,3,2,3,2,3,5,2,2,2,2,4,4,5,4,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5
100,2849,EN,19,1,187,25,187,25,19,1,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2,2,2, ,2, , ,2,2,6,4, ,5, ,11, , , , ,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,4,5,4,4,5,4,4,4,5,4,2,1,4,1,5,4,1,1,4,2,5,4,2,2,3,1,4,5,2,2,4,1,4,4,1,1,2,1,4,5,2,1,4,2,4,4,2,3,2,1,4,4,4,4,4,5,4,4,2,4,4,4,4,5,5,4,3,3,4,4
100,2976,EN,18,1,187,25,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,1,1,2,2, ,2, , ,1,1,7,2, ,3, ,1, , , , ,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,5,5,4,4,5,5,4,4,5,4,4,3,2,1,5,5,5,4,4,5,4,5,4,4,5,3,3,4,2,2,4,1,1,3,2,3,2,4,4,5,1,1,2,3,4,2,4,1,1,3,3,4,4,5,5,4,4,3,3,3,5,5,5,5,5,5,5,5,5,5
100,3723,EN,18,1,187,45,187,1,8 years,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,2, , ,2,2,8,2, ,3, ,11, , , , ,2,1,1,4,3,1,3,1,1,1,1,2,1,1,1,1,1,3,5,5,5,5,5,5,5,4,5,5,3,3,2,4,5,1,1,2,3,4,3,2,1,3,1,5,5,2,3,5,3,4,4,4,2,4,1,3,4,2,2,4,1,4,4,5,5,2,1,4,5,5,5,5,5,5,4,3,4,5,5,5,5,5,5,5,5,5,5
